id,prediction
7097426,0.8816695809364319
7097427,0.8816695809364319
7097428,0.8816695809364319
7097429,0.8816695809364319
7097430,0.8816695809364319
7097431,0.8816695809364319
7097432,0.8816695809364319
7097433,0.8816695809364319
7097434,0.8816695809364319
7097435,0.8816695809364319
7097436,0.8816695809364319
7097437,0.8816695809364319
7097438,0.8816695809364319
7097439,0.8816695809364319
7097440,0.8816695809364319
7097441,0.8816695809364319
7097442,0.8816695809364319
7097443,0.8816695809364319
7097444,0.8816695809364319
7097445,0.8816695809364319
7097446,0.8816695809364319
7097447,0.8816695809364319
7097448,0.8816695809364319
7097449,0.8816695809364319
7097450,0.8816695809364319
7097451,0.8816695809364319
7097452,0.8816695809364319
7097453,0.8816695809364319
7097454,0.8816695809364319
7097455,0.8816695809364319
7097456,0.8816695809364319
7097457,0.8816695809364319
7097458,0.8816695809364319
7097459,0.8816695809364319
7097460,0.8816695809364319
7097461,0.8816695809364319
7097462,0.8816695809364319
7097463,0.8816695809364319
7097464,0.8816695809364319
7097465,0.8816695809364319
7097466,0.8816695809364319
7097467,0.8816695809364319
7097468,0.8816695809364319
7097469,0.8816695809364319
7097470,0.8816695809364319
7097471,0.8816695809364319
7097472,0.8816695809364319
7097473,0.8816695809364319
7097474,0.8816695809364319
7097475,0.8816695809364319
7097476,0.8816695809364319
7097477,0.8816695809364319
7097478,0.8816695809364319
7097479,0.8816695809364319
7097480,0.8816695809364319
7097481,0.8816695809364319
7097482,0.8816695809364319
7097483,0.8816695809364319
7097484,0.8816695809364319
7097485,0.8816695809364319
7097486,0.8816695809364319
7097487,0.8816695809364319
7097488,0.8816695809364319
7097489,0.8816695809364319
7097490,0.8816695809364319
7097491,0.8816695809364319
7097492,0.8816695809364319
7097493,0.8816695809364319
7097494,0.8816695809364319
7097495,0.8816695809364319
7097496,0.8816695809364319
7097497,0.8816695809364319
7097498,0.8816695809364319
7097499,0.8816695809364319
7097500,0.8816695809364319
7097501,0.8816695809364319
7097502,0.8816695809364319
7097503,0.8816695809364319
7097504,0.8816695809364319
7097505,0.8816695809364319
7097506,0.8816695809364319
7097507,0.8816695809364319
7097508,0.8816695809364319
7097509,0.8816695809364319
7097510,0.8816695809364319
7097511,0.8816695809364319
7097512,0.8816695809364319
7097513,0.8816695809364319
7097514,0.8816695809364319
7097515,0.8816695809364319
7097516,0.8816695809364319
7097517,0.8816695809364319
7097518,0.8816695809364319
7097519,0.8816695809364319
7097520,0.8816695809364319
7097521,0.8816695809364319
7097522,0.8816695809364319
7097523,0.8816695809364319
7097524,0.8816695809364319
7097525,0.8816695809364319
7097526,0.8816695809364319
7097527,0.8816695809364319
7097528,0.8816695809364319
7097529,0.8816695809364319
7097530,0.8816695809364319
7097531,0.8816695809364319
7097532,0.8816695809364319
7097533,0.8816695809364319
7097534,0.8816695809364319
7097535,0.8816695809364319
7097536,0.8816695809364319
7097537,0.8816695809364319
7097538,0.8816695809364319
7097539,0.8816695809364319
7097540,0.8816695809364319
7097541,0.8816695809364319
7097542,0.8816695809364319
7097543,0.8816695809364319
7097544,0.8816695809364319
7097545,0.8816695809364319
7097546,0.8816695809364319
7097547,0.8816695809364319
7097548,0.8816695809364319
7097549,0.8816695809364319
7097550,0.8816695809364319
7097551,0.8816695809364319
7097552,0.8816695809364319
7097553,0.8816695809364319
7097554,0.8816695809364319
7097555,0.8816695809364319
7097556,0.8816695809364319
7097557,0.8816695809364319
7097558,0.8816695809364319
7097559,0.8816695809364319
7097560,0.8816695809364319
7097561,0.8816695809364319
7097562,0.8816695809364319
7097563,0.8816695809364319
7097564,0.8816695809364319
7097565,0.8816695809364319
7097566,0.8816695809364319
7097567,0.8816695809364319
7097568,0.8816695809364319
7097569,0.8816695809364319
7097570,0.8816695809364319
7097571,0.8816695809364319
7097572,0.8816695809364319
7097573,0.8816695809364319
7097574,0.8816695809364319
7097575,0.8816695809364319
7097576,0.8816695809364319
7097577,0.8816695809364319
7097578,0.8816695809364319
7097579,0.8816695809364319
7097580,0.8816695809364319
7097581,0.8816695809364319
7097582,0.8816695809364319
7097583,0.8816695809364319
7097584,0.8816695809364319
7097585,0.8816695809364319
7097586,0.8816695809364319
7097587,0.8816695809364319
7097588,0.8816695809364319
7097589,0.8816695809364319
7097590,0.8816695809364319
7097591,0.8816695809364319
7097592,0.8816695809364319
7097593,0.8816695809364319
7097594,0.8816695809364319
7097595,0.8816695809364319
7097596,0.8816695809364319
7097597,0.8816695809364319
7097598,0.8816695809364319
7097599,0.8816695809364319
7097600,0.8816695809364319
7097601,0.8816695809364319
7097602,0.8816695809364319
7097603,0.8816695809364319
7097604,0.8816695809364319
7097605,0.8816695809364319
7097606,0.8816695809364319
7097607,0.8816695809364319
7097608,0.8816695809364319
7097609,0.8816695809364319
7097610,0.8816695809364319
7097611,0.8816695809364319
7097612,0.8816695809364319
7097613,0.8816695809364319
7097614,0.8816695809364319
7097615,0.8816695809364319
7097616,0.8816695809364319
7097617,0.8816695809364319
7097618,0.8816695809364319
7097619,0.8816695809364319
7097620,0.8816695809364319
7097621,0.8816695809364319
7097622,0.8816695809364319
7097623,0.8816695809364319
7097624,0.8816695809364319
7097625,0.8816695809364319
7097626,0.8816695809364319
7097627,0.8816695809364319
7097628,0.8816695809364319
7097629,0.8816695809364319
7097630,0.8816695809364319
7097631,0.8816695809364319
7097632,0.8816695809364319
7097633,0.8816695809364319
7097634,0.8816695809364319
7097635,0.8816695809364319
7097636,0.8816695809364319
7097637,0.8816695809364319
7097638,0.8816695809364319
7097639,0.8816695809364319
7097640,0.8816695809364319
7097641,0.8816695809364319
7097642,0.8816695809364319
7097643,0.8816695809364319
7097644,0.8816695809364319
7097645,0.8816695809364319
7097646,0.8816695809364319
7097647,0.8816695809364319
7097648,0.8816695809364319
7097649,0.8816695809364319
7097650,0.8816695809364319
7097651,0.8816695809364319
7097652,0.8816695809364319
7097653,0.8816695809364319
7097654,0.8816695809364319
7097655,0.8816695809364319
7097656,0.8816695809364319
7097657,0.8816695809364319
7097658,0.8816695809364319
7097659,0.8816695809364319
7097660,0.8816695809364319
7097661,0.8816695809364319
7097662,0.8816695809364319
7097663,0.8816695809364319
7097664,0.8816695809364319
7097665,0.8816695809364319
7097666,0.8816695809364319
7097667,0.8816695809364319
7097668,0.8816695809364319
7097669,0.8816695809364319
7097670,0.8816695809364319
7097671,0.8816695809364319
7097672,0.8816695809364319
7097673,0.8816695809364319
7097674,0.8816695809364319
7097675,0.8816695809364319
7097676,0.8816695809364319
7097677,0.8816695809364319
7097678,0.8816695809364319
7097679,0.8816695809364319
7097680,0.8816695809364319
7097681,0.8816695809364319
7097682,0.8816695809364319
7097683,0.8816695809364319
7097684,0.8816695809364319
7097685,0.8816695809364319
7097686,0.8816695809364319
7097687,0.8816695809364319
7097688,0.8816695809364319
7097689,0.8816695809364319
7097690,0.8816695809364319
7097691,0.8816695809364319
7097692,0.8816695809364319
7097693,0.8816695809364319
7097694,0.8816695809364319
7097695,0.8816695809364319
7097696,0.8816695809364319
7097697,0.8816695809364319
7097698,0.8816695809364319
7097699,0.8816695809364319
7097700,0.8816695809364319
7097701,0.8816695809364319
7097702,0.8816695809364319
7097703,0.8816695809364319
7097704,0.8816695809364319
7097705,0.8816695809364319
7097706,0.8816695809364319
7097707,0.8816695809364319
7097708,0.8816695809364319
7097709,0.8816695809364319
7097710,0.8816695809364319
7097711,0.8816695809364319
7097712,0.8816695809364319
7097713,0.8816695809364319
7097714,0.8816695809364319
7097715,0.8816695809364319
7097716,0.8816695809364319
7097717,0.8816695809364319
7097718,0.8816695809364319
7097719,0.8816695809364319
7097720,0.8816695809364319
7097721,0.8816695809364319
7097722,0.8816695809364319
7097723,0.8816695809364319
7097724,0.8816695809364319
7097725,0.8816695809364319
7097726,0.8816695809364319
7097727,0.8816695809364319
7097728,0.8816695809364319
7097729,0.8816695809364319
7097730,0.8816695809364319
7097731,0.8816695809364319
7097732,0.8816695809364319
7097733,0.8816695809364319
7097734,0.8816695809364319
7097735,0.8816695809364319
7097736,0.8816695809364319
7097737,0.8816695809364319
7097738,0.8816695809364319
7097739,0.8816695809364319
7097740,0.8816695809364319
7097741,0.8816695809364319
7097742,0.8816695809364319
7097743,0.8816695809364319
7097744,0.8816695809364319
7097745,0.8816695809364319
7097746,0.8816695809364319
7097747,0.8816695809364319
7097748,0.8816695809364319
7097749,0.8816695809364319
7097750,0.8816695809364319
7097751,0.8816695809364319
7097752,0.8816695809364319
7097753,0.8816695809364319
7097754,0.8816695809364319
7097755,0.8816695809364319
7097756,0.8816695809364319
7097757,0.8816695809364319
7097758,0.8816695809364319
7097759,0.8816695809364319
7097760,0.8816695809364319
7097761,0.8816695809364319
7097762,0.8816695809364319
7097763,0.8816695809364319
7097764,0.8816695809364319
7097765,0.8816695809364319
7097766,0.8816695809364319
7097767,0.8816695809364319
7097768,0.8816695809364319
7097769,0.8816695809364319
7097770,0.8816695809364319
7097771,0.8816695809364319
7097772,0.8816695809364319
7097773,0.8816695809364319
7097774,0.8816695809364319
7097775,0.8816695809364319
7097776,0.8816695809364319
7097777,0.8816695809364319
7097778,0.8816695809364319
7097779,0.8816695809364319
7097780,0.8816695809364319
7097781,0.8816695809364319
7097782,0.8816695809364319
7097783,0.8816695809364319
7097784,0.8816695809364319
7097785,0.8816695809364319
7097786,0.8816695809364319
7097787,0.8816695809364319
7097788,0.8816695809364319
7097789,0.8816695809364319
7097790,0.8816695809364319
7097791,0.8816695809364319
7097792,0.8816695809364319
7097793,0.8816695809364319
7097794,0.8816695809364319
7097795,0.8816695809364319
7097796,0.8816695809364319
7097797,0.8816695809364319
7097798,0.8816695809364319
7097799,0.8816695809364319
7097800,0.8816695809364319
7097801,0.8816695809364319
7097802,0.8816695809364319
7097803,0.8816695809364319
7097804,0.8816695809364319
7097805,0.8816695809364319
7097806,0.8816695809364319
7097807,0.8816695809364319
7097808,0.8816695809364319
7097809,0.8816695809364319
7097810,0.8816695809364319
7097811,0.8816695809364319
7097812,0.8816695809364319
7097813,0.8816695809364319
7097814,0.8816695809364319
7097815,0.8816695809364319
7097816,0.8816695809364319
7097817,0.8816695809364319
7097818,0.8816695809364319
7097819,0.8816695809364319
7097820,0.8816695809364319
7097821,0.8816695809364319
7097822,0.8816695809364319
7097823,0.8816695809364319
7097824,0.8816695809364319
7097825,0.8816695809364319
7097826,0.8816695809364319
7097827,0.8816695809364319
7097828,0.8816695809364319
7097829,0.8816695809364319
7097830,0.8816695809364319
7097831,0.8816695809364319
7097832,0.8816695809364319
7097833,0.8816695809364319
7097834,0.8816695809364319
7097835,0.8816695809364319
7097836,0.8816695809364319
7097837,0.8816695809364319
7097838,0.8816695809364319
7097839,0.8816695809364319
7097840,0.8816695809364319
7097841,0.8816695809364319
7097842,0.8816695809364319
7097843,0.8816695809364319
7097844,0.8816695809364319
7097845,0.8816695809364319
7097846,0.8816695809364319
7097847,0.8816695809364319
7097848,0.8816695809364319
7097849,0.8816695809364319
7097850,0.8816695809364319
7097851,0.8816695809364319
7097852,0.8816695809364319
7097853,0.8816695809364319
7097854,0.8816695809364319
7097855,0.8816695809364319
7097856,0.8816695809364319
7097857,0.8816695809364319
7097858,0.8816695809364319
7097859,0.8816695809364319
7097860,0.8816695809364319
7097861,0.8816695809364319
7097862,0.8816695809364319
7097863,0.8816695809364319
7097864,0.8816695809364319
7097865,0.8816695809364319
7097866,0.8816695809364319
7097867,0.8816695809364319
7097868,0.8816695809364319
7097869,0.8816695809364319
7097870,0.8816695809364319
7097871,0.8816695809364319
7097872,0.8816695809364319
7097873,0.8816695809364319
7097874,0.8816695809364319
7097875,0.8816695809364319
7097876,0.8816695809364319
7097877,0.8816695809364319
7097878,0.8816695809364319
7097879,0.8816695809364319
7097880,0.8816695809364319
7097881,0.8816695809364319
7097882,0.8816695809364319
7097883,0.8816695809364319
7097884,0.8816695809364319
7097885,0.8816695809364319
7097886,0.8816695809364319
7097887,0.8816695809364319
7097888,0.8816695809364319
7097889,0.8816695809364319
7097890,0.8816695809364319
7097891,0.8816695809364319
7097892,0.8816695809364319
7097893,0.8816695809364319
7097894,0.8816695809364319
7097895,0.8816695809364319
7097896,0.8816695809364319
7097897,0.8816695809364319
7097898,0.8816695809364319
7097899,0.8816695809364319
7097900,0.8816695809364319
7097901,0.8816695809364319
7097902,0.8816695809364319
7097903,0.8816695809364319
7097904,0.8816695809364319
7097905,0.8816695809364319
7097906,0.8816695809364319
7097907,0.8816695809364319
7097908,0.8816695809364319
7097909,0.8816695809364319
7097910,0.8816695809364319
7097911,0.8816695809364319
7097912,0.8816695809364319
7097913,0.8816695809364319
7097914,0.8816695809364319
7097915,0.8816695809364319
7097916,0.8816695809364319
7097917,0.8816695809364319
7097918,0.8816695809364319
7097919,0.8816695809364319
7097920,0.8816695809364319
7097921,0.8816695809364319
7097922,0.8816695809364319
7097923,0.8816695809364319
7097924,0.8816695809364319
7097925,0.8816695809364319
7097926,0.8816695809364319
7097927,0.8816695809364319
7097928,0.8816695809364319
7097929,0.8816695809364319
7097930,0.8816695809364319
7097931,0.8816695809364319
7097932,0.8816695809364319
7097933,0.8816695809364319
7097934,0.8816695809364319
7097935,0.8816695809364319
7097936,0.8816695809364319
7097937,0.8816695809364319
7097938,0.8816695809364319
7097939,0.8816695809364319
7097940,0.8816695809364319
7097941,0.8816695809364319
7097942,0.8816695809364319
7097943,0.8816695809364319
7097944,0.8816695809364319
7097945,0.8816695809364319
7097946,0.8816695809364319
7097947,0.8816695809364319
7097948,0.8816695809364319
7097949,0.8816695809364319
7097950,0.8816695809364319
7097951,0.8816695809364319
7097952,0.8816695809364319
7097953,0.8816695809364319
7097954,0.8816695809364319
7097955,0.8816695809364319
7097956,0.8816695809364319
7097957,0.8816695809364319
7097958,0.8816695809364319
7097959,0.8816695809364319
7097960,0.8816695809364319
7097961,0.8816695809364319
7097962,0.8816695809364319
7097963,0.8816695809364319
7097964,0.8816695809364319
7097965,0.8816695809364319
7097966,0.8816695809364319
7097967,0.8816695809364319
7097968,0.8816695809364319
7097969,0.8816695809364319
7097970,0.8816695809364319
7097971,0.8816695809364319
7097972,0.8816695809364319
7097973,0.8816695809364319
7097974,0.8816695809364319
7097975,0.8816695809364319
7097976,0.8816695809364319
7097977,0.8816695809364319
7097978,0.8816695809364319
7097979,0.8816695809364319
7097980,0.8816695809364319
7097981,0.8816695809364319
7097982,0.8816695809364319
7097983,0.8816695809364319
7097984,0.8816695809364319
7097985,0.8816695809364319
7097986,0.8816695809364319
7097987,0.8816695809364319
7097988,0.8816695809364319
7097989,0.8816695809364319
7097990,0.8816695809364319
7097991,0.8816695809364319
7097992,0.8816695809364319
7097993,0.8816695809364319
7097994,0.8816695809364319
7097995,0.8816695809364319
7097996,0.8816695809364319
7097997,0.8816695809364319
7097998,0.8816695809364319
7097999,0.8816695809364319
7098000,0.8816695809364319
7098001,0.8816695809364319
7098002,0.8816695809364319
7098003,0.8816695809364319
7098004,0.8816695809364319
7098005,0.8816695809364319
7098006,0.8816695809364319
7098007,0.8816695809364319
7098008,0.8816695809364319
7098009,0.8816695809364319
7098010,0.8816695809364319
7098011,0.8816695809364319
7098012,0.8816695809364319
7098013,0.8816695809364319
7098014,0.8816695809364319
7098015,0.8816695809364319
7098016,0.8816695809364319
7098017,0.8816695809364319
7098018,0.8816695809364319
7098019,0.8816695809364319
7098020,0.8816695809364319
7098021,0.8816695809364319
7098022,0.8816695809364319
7098023,0.8816695809364319
7098024,0.8816695809364319
7098025,0.8816695809364319
7098026,0.8816695809364319
7098027,0.8816695809364319
7098028,0.8816695809364319
7098029,0.8816695809364319
7098030,0.8816695809364319
7098031,0.8816695809364319
7098032,0.8816695809364319
7098033,0.8816695809364319
7098034,0.8816695809364319
7098035,0.8816695809364319
7098036,0.8816695809364319
7098037,0.8816695809364319
7098038,0.8816695809364319
7098039,0.8816695809364319
7098040,0.8816695809364319
7098041,0.8816695809364319
7098042,0.8816695809364319
7098043,0.8816695809364319
7098044,0.8816695809364319
7098045,0.8816695809364319
7098046,0.8816695809364319
7098047,0.8816695809364319
7098048,0.8816695809364319
7098049,0.8816695809364319
7098050,0.8816695809364319
7098051,0.8816695809364319
7098052,0.8816695809364319
7098053,0.8816695809364319
7098054,0.8816695809364319
7098055,0.8816695809364319
7098056,0.8816695809364319
7098057,0.8816695809364319
7098058,0.8816695809364319
7098059,0.8816695809364319
7098060,0.8816695809364319
7098061,0.8816695809364319
7098062,0.8816695809364319
7098063,0.8816695809364319
7098064,0.8816695809364319
7098065,0.8816695809364319
7098066,0.8816695809364319
7098067,0.8816695809364319
7098068,0.8816695809364319
7098069,0.8816695809364319
7098070,0.8816695809364319
7098071,0.8816695809364319
7098072,0.8816695809364319
7098073,0.8816695809364319
7098074,0.8816695809364319
7098075,0.8816695809364319
7098076,0.8816695809364319
7098077,0.8816695809364319
7098078,0.8816695809364319
7098079,0.8816695809364319
7098080,0.8816695809364319
7098081,0.8816695809364319
7098082,0.8816695809364319
7098083,0.8816695809364319
7098084,0.8816695809364319
7098085,0.8816695809364319
7098086,0.8816695809364319
7098087,0.8816695809364319
7098088,0.8816695809364319
7098089,0.8816695809364319
7098090,0.8816695809364319
7098091,0.8816695809364319
7098092,0.8816695809364319
7098093,0.8816695809364319
7098094,0.8816695809364319
7098095,0.8816695809364319
7098096,0.8816695809364319
7098097,0.8816695809364319
7098098,0.8816695809364319
7098099,0.8816695809364319
7098100,0.8816695809364319
7098101,0.8816695809364319
7098102,0.8816695809364319
7098103,0.8816695809364319
7098104,0.8816695809364319
7098105,0.8816695809364319
7098106,0.8816695809364319
7098107,0.8816695809364319
7098108,0.8816695809364319
7098109,0.8816695809364319
7098110,0.8816695809364319
7098111,0.8816695809364319
7098112,0.8816695809364319
7098113,0.8816695809364319
7098114,0.8816695809364319
7098115,0.8816695809364319
7098116,0.8816695809364319
7098117,0.8816695809364319
7098118,0.8816695809364319
7098119,0.8816695809364319
7098120,0.8816695809364319
7098121,0.8816695809364319
7098122,0.8816695809364319
7098123,0.8816695809364319
7098124,0.8816695809364319
7098125,0.8816695809364319
7098126,0.8816695809364319
7098127,0.8816695809364319
7098128,0.8816695809364319
7098129,0.8816695809364319
7098130,0.8816695809364319
7098131,0.8816695809364319
7098132,0.8816695809364319
7098133,0.8816695809364319
7098134,0.8816695809364319
7098135,0.8816695809364319
7098136,0.8816695809364319
7098137,0.8816695809364319
7098138,0.8816695809364319
7098139,0.8816695809364319
7098140,0.8816695809364319
7098141,0.8816695809364319
7098142,0.8816695809364319
7098143,0.8816695809364319
7098144,0.8816695809364319
7098145,0.8816695809364319
7098146,0.8816695809364319
7098147,0.8816695809364319
7098148,0.8816695809364319
7098149,0.8816695809364319
7098150,0.8816695809364319
7098151,0.8816695809364319
7098152,0.8816695809364319
7098153,0.8816695809364319
7098154,0.8816695809364319
7098155,0.8816695809364319
7098156,0.8816695809364319
7098157,0.8816695809364319
7098158,0.8816695809364319
7098159,0.8816695809364319
7098160,0.8816695809364319
7098161,0.8816695809364319
7098162,0.8816695809364319
7098163,0.8816695809364319
7098164,0.8816695809364319
7098165,0.8816695809364319
7098166,0.8816695809364319
7098167,0.8816695809364319
7098168,0.8816695809364319
7098169,0.8816695809364319
7098170,0.8816695809364319
7098171,0.8816695809364319
7098172,0.8816695809364319
7098173,0.8816695809364319
7098174,0.8816695809364319
7098175,0.8816695809364319
7098176,0.8816695809364319
7098177,0.8816695809364319
7098178,0.8816695809364319
7098179,0.8816695809364319
7098180,0.8816695809364319
7098181,0.8816695809364319
7098182,0.8816695809364319
7098183,0.8816695809364319
7098184,0.8816695809364319
7098185,0.8816695809364319
7098186,0.8816695809364319
7098187,0.8816695809364319
7098188,0.8816695809364319
7098189,0.8816695809364319
7098190,0.8816695809364319
7098191,0.8816695809364319
7098192,0.8816695809364319
7098193,0.8816695809364319
7098194,0.8816695809364319
7098195,0.8816695809364319
7098196,0.8816695809364319
7098197,0.8816695809364319
7098198,0.8816695809364319
7098199,0.8816695809364319
7098200,0.8816695809364319
7098201,0.8816695809364319
7098202,0.8816695809364319
7098203,0.8816695809364319
7098204,0.8816695809364319
7098205,0.8816695809364319
7098206,0.8816695809364319
7098207,0.8816695809364319
7098208,0.8816695809364319
7098209,0.8816695809364319
7098210,0.8816695809364319
7098211,0.8816695809364319
7098212,0.8816695809364319
7098213,0.8816695809364319
7098214,0.8816695809364319
7098215,0.8816695809364319
7098216,0.8816695809364319
7098217,0.8816695809364319
7098218,0.8816695809364319
7098219,0.8816695809364319
7098220,0.8816695809364319
7098221,0.8816695809364319
7098222,0.8816695809364319
7098223,0.8816695809364319
7098224,0.8816695809364319
7098225,0.8816695809364319
7098226,0.8816695809364319
7098227,0.8816695809364319
7098228,0.8816695809364319
7098229,0.8816695809364319
7098230,0.8816695809364319
7098231,0.8816695809364319
7098232,0.8816695809364319
7098233,0.8816695809364319
7098234,0.8816695809364319
7098235,0.8816695809364319
7098236,0.8816695809364319
7098237,0.8816695809364319
7098238,0.8816695809364319
7098239,0.8816695809364319
7098240,0.8816695809364319
7098241,0.8816695809364319
7098242,0.8816695809364319
7098243,0.8816695809364319
7098244,0.8816695809364319
7098245,0.8816695809364319
7098246,0.8816695809364319
7098247,0.8816695809364319
7098248,0.8816695809364319
7098249,0.8816695809364319
7098250,0.8816695809364319
7098251,0.8816695809364319
7098252,0.8816695809364319
7098253,0.8816695809364319
7098254,0.8816695809364319
7098255,0.8816695809364319
7098256,0.8816695809364319
7098257,0.8816695809364319
7098258,0.8816695809364319
7098259,0.8816695809364319
7098260,0.8816695809364319
7098261,0.8816695809364319
7098262,0.8816695809364319
7098263,0.8816695809364319
7098264,0.8816695809364319
7098265,0.8816695809364319
7098266,0.8816695809364319
7098267,0.8816695809364319
7098268,0.8816695809364319
7098269,0.8816695809364319
7098270,0.8816695809364319
7098271,0.8816695809364319
7098272,0.8816695809364319
7098273,0.8816695809364319
7098274,0.8816695809364319
7098275,0.8816695809364319
7098276,0.8816695809364319
7098277,0.8816695809364319
7098278,0.8816695809364319
7098279,0.8816695809364319
7098280,0.8816695809364319
7098281,0.8816695809364319
7098282,0.8816695809364319
7098283,0.8816695809364319
7098284,0.8816695809364319
7098285,0.8816695809364319
7098286,0.8816695809364319
7098287,0.8816695809364319
7098288,0.8816695809364319
7098289,0.8816695809364319
7098290,0.8816695809364319
7098291,0.8816695809364319
7098292,0.8816695809364319
7098293,0.8816695809364319
7098294,0.8816695809364319
7098295,0.8816695809364319
7098296,0.8816695809364319
7098297,0.8816695809364319
7098298,0.8816695809364319
7098299,0.8816695809364319
7098300,0.8816695809364319
7098301,0.8816695809364319
7098302,0.8816695809364319
7098303,0.8816695809364319
7098304,0.8816695809364319
7098305,0.8816695809364319
7098306,0.8816695809364319
7098307,0.8816695809364319
7098308,0.8816695809364319
7098309,0.8816695809364319
7098310,0.8816695809364319
7098311,0.8816695809364319
7098312,0.8816695809364319
7098313,0.8816695809364319
7098314,0.8816695809364319
7098315,0.8816695809364319
7098316,0.8816695809364319
7098317,0.8816695809364319
7098318,0.8816695809364319
7098319,0.8816695809364319
7098320,0.8816695809364319
7098321,0.8816695809364319
7098322,0.8816695809364319
7098323,0.8816695809364319
7098324,0.8816695809364319
7098325,0.8816695809364319
7098326,0.8816695809364319
7098327,0.8816695809364319
7098328,0.8816695809364319
7098329,0.8816695809364319
7098330,0.8816695809364319
7098331,0.8816695809364319
7098332,0.8816695809364319
7098333,0.8816695809364319
7098334,0.8816695809364319
7098335,0.8816695809364319
7098336,0.8816695809364319
7098337,0.8816695809364319
7098338,0.8816695809364319
7098339,0.8816695809364319
7098340,0.8816695809364319
7098341,0.8816695809364319
7098342,0.8816695809364319
7098343,0.8816695809364319
7098344,0.8816695809364319
7098345,0.8816695809364319
7098346,0.8816695809364319
7098347,0.8816695809364319
7098348,0.8816695809364319
7098349,0.8816695809364319
7098350,0.8816695809364319
7098351,0.8816695809364319
7098352,0.8816695809364319
7098353,0.8816695809364319
7098354,0.8816695809364319
7098355,0.8816695809364319
7098356,0.8816695809364319
7098357,0.8816695809364319
7098358,0.8816695809364319
7098359,0.8816695809364319
7098360,0.8816695809364319
7098361,0.8816695809364319
7098362,0.8816695809364319
7098363,0.8816695809364319
7098364,0.8816695809364319
7098365,0.8816695809364319
7098366,0.8816695809364319
7098367,0.8816695809364319
7098368,0.8816695809364319
7098369,0.8816695809364319
7098370,0.8816695809364319
7098371,0.8816695809364319
7098372,0.8816695809364319
7098373,0.8816695809364319
7098374,0.8816695809364319
7098375,0.8816695809364319
7098376,0.8816695809364319
7098377,0.8816695809364319
7098378,0.8816695809364319
7098379,0.8816695809364319
7098380,0.8816695809364319
7098381,0.8816695809364319
7098382,0.8816695809364319
7098383,0.8816695809364319
7098384,0.8816695809364319
7098385,0.8816695809364319
7098386,0.8816695809364319
7098387,0.8816695809364319
7098388,0.8816695809364319
7098389,0.8816695809364319
7098390,0.8816695809364319
7098391,0.8816695809364319
7098392,0.8816695809364319
7098393,0.8816695809364319
7098394,0.8816695809364319
7098395,0.8816695809364319
